# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz 
    0     30     33      -      0      0      0      0      0      0    405    180 
    0     30     33      -      0      0      0      0      0      0    405    180 
    0     30     33      -      0      0      0      0      0      0    405    180 
    0     30     32      -      0      0      0      0      0      0    405    180 
    0     30     32      -      0      0      0      0      0      0    405    180 
    0     30     32      -      0      0      0      0      0      0    405    180 
    0     30     32      -      0      0      0      0      0      0    405    180 
    0     30     32      -      0      0      0      0      0      0    405    180 
    0     30     32      -      0      0      0      0      0      0    405    180 
    0     30     32      -      0      0      0      0      0      0    405    180 
    0     31     32      -      0      0      0      0      0      0    405    180 
    0     31     32      -      0      0      0      0      0      0    405    180 
    0     31     32      -      0      0      0      0      0      0    405    180 
    0     31     32      -      0      0      0      0      0      0    405    180 
    0     30     32      -      0      0      0      0      0      0    405    180 
    0     29     32      -      0      0      0      0      0      0    405    180 
    0     30     32      -      0      0      0      0      0      0    405    180 
    0     30     32      -      0      0      0      0      0      0    405    180 
    0     30     32      -      0      0      0      0      0      0    405    180 
    0     30     32      -      0      0      0      0      0      0    405    180 
    0     30     32      -      0      0      0      0      0      0    405    180 
    0     30     32      -      0      0      0      0      0      0    405    180 
    0     30     32      -      0      0      0      0      0      0    405    180 
    0     30     32      -      0      0      0      0      0      0    405    180 
    0     30     32      -      0      0      0      0      0      0    405    180 
    0     30     32      -      0      0      0      0      0      0    405    180 
    0     30     32      -      0      0      0      0      0      0    405    180 
    0     30     32      -      0      0      0      0      0      0    405    180 
    0     30     32      -      0      0      0      0      0      0    405    180 
    0     30     32      -      0      0      0      0      0      0    405    180 
    0     30     32      -      0      0      0      0      0      0    405    180 
    0     30     32      -      0      0      0      0      0      0    405    180 
    0     30     32      -      0      0      0      0      0      0    405    180 
    0     30     32      -      0      0      0      0      0      0    405    180 
    0     30     32      -      0      0      0      0      0      0    405    180 
    0     29     32      -      0      0      0      0      0      0    405    180 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz 
    0     30     32      -      0      0      0      0      0      0    405    180 
    0     30     32      -      0      0      0      0      0      0    405    180 
    0     30     32      -      0      0      0      0      0      0    405    180 
    0     30     32      -      0      0      0      0      0      0    405    180 
    0     30     32      -      0      0      0      0      0      0    405    180 
    0     30     32      -      0      0      0      0      0      0    405    180 
    0     30     32      -      0      0      0      0      0      0    405    180 
    0     30     32      -      0      0      0      0      0      0    405    180 
    0     29     32      -      0      0      0      0      0      0    405    180 
    0     30     32      -      0      0      0      0      0      0    405    180 
    0     30     32      -      0      0      0      0      0      0    405    180 
    0     30     32      -      0      0      0      0      0      0    405    180 
    0     30     32      -      0      0      0      0      0      0    405    180 
    0     30     32      -      0      0      0      0      0      0    405    180 
    0     30     32      -      0      0      0      0      0      0    405    180 
    0     30     32      -      0      0      0      0      0      0    405    180 
    0     30     32      -      0      0      0      0      0      0    405    180 
    0     30     32      -      0      0      0      0      0      0    405    180 
    0     30     32      -      0      0      0      0      0      0    405    180 
    0     30     32      -      0      0      0      0      0      0    405    180 
    0     30     32      -      0      0      0      0      0      0    405    180 
    0     30     32      -      0      0      0      0      0      0    405    172 
    0     30     32      -      0      0      0      0      0      0    405    180 
    0     30     32      -      0      0      0      0      0      0    405    180 
    0     31     32      -      0      0      0      0      0      0    405    180 
    0     31     32      -      0      0      0      0      0      0    405    180 
    0     30     32      -      0      0      0      0      0      0    405    180 
    0     29     32      -      0      0      0      0      0      0    405    180 
    0     29     32      -      0      0      0      0      0      0    405    180 
    0     30     32      -      0      0      0      0      0      0    405    180 
    0     30     32      -      0      0      0      0      0      0    405    180 
    0     30     32      -      0      0      0      0      0      0    405    180 
    0     29     32      -      0      0      0      0      0      0    405    180 
    0     30     32      -      0      0      0      0      0      0    405    180 
    0     29     32      -      0      0      0      0      0      0    405    180 
    0     30     32      -      0      0      0      0      0      0    405    172 
    0     30     32      -      0      0      0      0      0      0    405    180 
    0     30     32      -      0      0      0      0      0      0    405    180 
    0     30     32      -      0      0      0      0      0      0    405    180 
    0     29     32      -      0      0      0      0      0      0    405    180 
    0     29     32      -      0      0      0      0      0      0    405    180 
    0     30     32      -      0      0      0      0      0      0    405    180 
    0     30     32      -      0      0      0      0      0      0    405    180 
    0     68     33      -     28      0      0      0      0      0  12481   2295 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz 
    0     94     33      -      0      0      0      0      0      0  12481   2295 
    0     93     34      -      0      0      0      0      0      0  12481   2295 
    0     98     35      -      0      0      0      0      0      0  12481   2295 
    0     97     35      -     47      2      0      0      0      0  12481   2280 
    0     95     34      -     58      1      0      0      0      0  12481   2280 
    0     94     34      -      0      0      0      0      0      0  12481   2280 
    0     93     34      -      0      0      0      0      0      0  12481   2280 
    0     96     36      -      0      0      0      0      0      0  12481   2280 
    0     99     35      -     10      1      0      0      0      0  12481   2280 
    0     97     35      -     45      1      0      0      0      0  12481   2280 
    0     94     35      -     21      0      0      0      0      0  12481   2280 
    0     95     35      -      0      0      0      0      0      0  12481   2280 
    0     97     36      -     28      2      0      0      0      0  12481   2280 
    0     98     36      -     43      2      0      0      0      0  12481   2280 
    0     95     35      -      0      0      0      0      0      0  12481   2280 
    0     94     35      -      0      0      0      0      0      0  12481   2280 
    0     93     35      -      0      0      0      0      0      0  12481   2280 
    0     95     37      -      0      0      0      0      0      0  12481   2280 
    0    101     36      -     46      1      0      0      0      0  12481   2280 
    0     98     36      -     53      0      0      0      0      0  12481   2280 
    0     94     35      -      0      0      0      0      0      0  12481   2280 
    0     95     35      -      0      0      0      0      0      0  12481   2280 
    0     94     35      -      0      0      0      0      0      0  12481   2280 
    0    100     36      -     38      3      0      0      0      0  12481   2280 
    0     98     36      -     42      1      0      0      0      0  12481   2280 
    0     96     36      -     53      0      0      0      0      0  12481   2280 
    0     94     36      -      0      0      0      0      0      0  12481   2280 
    0     94     36      -      0      0      0      0      0      0  12481   2280 
    0     94     36      -      0      0      0      0      0      0  12481   2280 
    0    100     36      -     26      2      0      0      0      0  12481   2280 
    0     97     36      -     46      1      0      0      0      0  12481   2280 
    0     95     36      -     53      1      0      0      0      0  12481   2280 
    0     94     36      -      0      0      0      0      0      0  12481   2280 
    0     94     36      -      0      0      0      0      0      0  12481   2280 
    0     94     36      -      0      0      0      0      0      0  12481   2280 
    0     98     37      -      0      0      0      0      0      0  12481   2280 
    0    100     37      -     19      2      0      0      0      0  12481   2280 
    0     96     37      -     40      2      0      0      0      0  12481   2280 
    0     95     36      -     39      1      0      0      0      0  12481   2280 
    0     94     36      -     15      0      0      0      0      0  12481   2280 
    0     94     36      -      0      0      0      0      0      0  12481   2280 
    0     96     36      -      0      0      0      0      0      0  12481   2280 
    0     94     36      -      0      0      0      0      0      0  12481   2280 
    0     97     38      -      0      0      0      0      0      0  12481   2280 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz 
    0     97     37      -     24      2      0      0      0      0  12481   2280 
    0     97     37      -     43      1      0      0      0      0  12481   2280 
    0     95     37      -     45      1      0      0      0      0  12481   2280 
    0     95     36      -      0      0      0      0      0      0  12481   2280 
    0     95     36      -      0      0      0      0      0      0  12481   2280 
    0     99     38      -      9      0      0      0      0      0  12481   2280 
    0     98     38      -     43      2      0      0      0      0  12481   2280 
    0     96     37      -     46      1      0      0      0      0  12481   2280 
    0     98     37      -     45      1      0      0      0      0  12481   2280 
    0     95     37      -      0      0      0      0      0      0  12481   2280 
    0     94     37      -      0      0      0      0      0      0  12481   2280 
    0     93     37      -      0      0      0      0      0      0  12481   2280 
    0     94     37      -      0      0      0      0      0      0  12481   2280 
    0     98     38      -     10      1      0      0      0      0  12481   2280 
    0     99     37      -     39      2      0      0      0      0  12481   2280 
    0     97     37      -     36      1      0      0      0      0  12481   2280 
    0     97     37      -     47      1      0      0      0      0  12481   2280 
    0     95     37      -      0      0      0      0      0      0  12481   2280 
    0     94     37      -      0      0      0      0      0      0  12481   2280 
    0     94     37      -      0      0      0      0      0      0  12481   2280 
    0     95     37      -      0      0      0      0      0      0  12481   2280 
    0    100     37      -      0      0      0      0      0      0  12481   2280 
    0     98     37      -     38      2      0      0      0      0  12481   2280 
    0     95     37      -     38      1      0      0      0      0  12481   2280 
    0     94     37      -     20      0      0      0      0      0  12481   2280 
    0     96     37      -      0      0      0      0      0      0  12481   2280 
    0     96     37      -      0      0      0      0      0      0  12481   2280 
    0     95     37      -      0      0      0      0      0      0  12481   2280 
    0    101     38      -      0      0      0      0      0      0  12481   2280 
    0     96     37      -     42      3      0      0      0      0  12481   2280 
    0     97     37      -     36      1      0      0      0      0  12481   2280 
    0     95     37      -     58      0      0      0      0      0  12481   2280 
    0     95     37      -      0      0      0      0      0      0  12481   2280 
    0     96     37      -      0      0      0      0      0      0  12481   2280 
    0     95     37      -      0      0      0      0      0      0  12481   2280 
    0     97     38      -      0      0      0      0      0      0  12481   2280 
    0     98     38      -      0      0      0      0      0      0  12481   2280 
    0     97     37      -     43      3      0      0      0      0  12481   2280 
    0     96     37      -     45      1      0      0      0      0  12481   2280 
    0     95     37      -      0      0      0      0      0      0  12481   2280 
    0     95     37      -      0      0      0      0      0      0  12481   2280 
    0     95     37      -      0      0      0      0      0      0  12481   2280 
    0     85     37      -      0      0      0      0      0      0  12481   2280 
    0     85     37      -      0      0      0      0      0      0  12481   2280 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz 
    0     85     37      -      0      0      0      0      0      0  12481   2280 
    0     85     37      -      0      0      0      0      0      0  12481   2280 
    0     49     37      -      0      0      0      0      0      0  12481   2235 
    0     49     36      -      0      0      0      0      0      0  12481    375 
    0     32     35      -      0      0      0      0      0      0    405    225 
    0     32     35      -      0      0      0      0      0      0    405    180 
    0     30     35      -      0      0      0      0      0      0    405    180 
    0     30     35      -      0      0      0      0      0      0    405    180 
    0     30     35      -      0      0      0      0      0      0    405    180 
    0     30     34      -      0      0      0      0      0      0    405    180 
    0     30     34      -      0      0      0      0      0      0    405    180 
    0     30     34      -      0      0      0      0      0      0    405    180 
    0     31     34      -      0      0      0      0      0      0    405    180 
    0     30     34      -      0      0      0      0      0      0    405    180 
    0     30     34      -      0      0      0      0      0      0    405    180 
    0     30     34      -      0      0      0      0      0      0    405    180 
    0     30     34      -      0      0      0      0      0      0    405    180 
    0     31     34      -      0      0      0      0      0      0    405    180 
    0     30     34      -      0      0      0      0      0      0    405    180 
    0     30     34      -      0      0      0      0      0      0    405    180 
    0     30     33      -      0      0      0      0      0      0    405    180 
    0     30     33      -      0      0      0      0      0      0    405    180 
    0     30     33      -      0      0      0      0      0      0    405    180 
    0     30     33      -      0      0      0      0      0      0    405    180 
    0     30     33      -      0      0      0      0      0      0    405    180 
    0     30     33      -      0      0      0      0      0      0    405    180 
    0     31     33      -      0      0      0      0      0      0    405    180 
    0     31     33      -      0      0      0      0      0      0    405    180 
    0     31     33      -      0      0      0      0      0      0    405    180 
    0     31     33      -      0      0      0      0      0      0    405    180 
    0     31     33      -      0      0      0      0      0      0    405    180 
    0     30     33      -      0      0      0      0      0      0    405    180 
    0     29     33      -      0      0      0      0      0      0    405    180 
    0     30     33      -      0      0      0      0      0      0    405    180 
    0     30     33      -      0      0      0      0      0      0    405    180 
    0     30     33      -      0      0      0      0      0      0    405    180 
    0     29     33      -      0      0      0      0      0      0    405    180 
    0     30     33      -      0      0      0      0      0      0    405    180 
    0     30     33      -      0      0      0      0      0      0    405    180 
    0     30     33      -      0      0      0      0      0      0    405    180 
    0     30     33      -      0      0      0      0      0      0    405    180 
    0     30     33      -      0      0      0      0      0      0    405    180 
    0     30     33      -      0      0      0      0      0      0    405    180 
    0     30     33      -      0      0      0      0      0      0    405    180 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz 
    0     30     33      -      0      0      0      0      0      0    405    180 
    0     30     33      -      0      0      0      0      0      0    405    180 
    0     30     32      -      0      0      0      0      0      0    405    180 
    0     30     32      -      0      0      0      0      0      0    405    180 
    0     30     32      -      0      0      0      0      0      0    405    180 
    0     30     32      -      0      0      0      0      0      0    405    180 
    0     30     32      -      0      0      0      0      0      0    405    180 
    0     30     32      -      0      0      0      0      0      0    405    180 
    0     30     32      -      0      0      0      0      0      0    405    180 
    0     30     32      -      0      0      0      0      0      0    405    180 
    0     30     32      -      0      0      0      0      0      0    405    180 
    0     30     32      -      0      0      0      0      0      0    405    180 
    0     30     32      -      0      0      0      0      0      0    405    180 
    0     30     32      -      0      0      0      0      0      0    405    180 
    0     29     32      -      0      0      0      0      0      0    405    180 
    0     30     32      -      0      0      0      0      0      0    405    180 
    0     30     32      -      0      0      0      0      0      0    405    180 
    0     30     32      -      0      0      0      0      0      0    405    180 
    0     30     32      -      0      0      0      0      0      0    405    180 
    0     30     32      -      0      0      0      0      0      0    405    180 
    0     30     32      -      0      0      0      0      0      0    405    180 
    0     30     32      -      0      0      0      0      0      0    405    180 
    0     30     32      -      0      0      0      0      0      0    405    180 
    0     30     32      -      0      0      0      0      0      0    405    180 
    0     30     32      -      0      0      0      0      0      0    405    180 
    0     30     32      -      0      0      0      0      0      0    405    180 
    0     30     32      -      0      0      0      0      0      0    405    172 
    0     30     32      -      0      0      0      0      0      0    405    180 
    0     30     32      -      0      0      0      0      0      0    405    180 
    0     30     32      -      0      0      0      0      0      0    405    180 
    0     30     32      -      0      0      0      0      0      0    405    180 
    0     30     32      -      0      0      0      0      0      0    405    180 
    0     30     32      -      0      0      0      0      0      0    405    180 
    0     30     32      -      0      0      0      0      0      0    405    180 
    0     30     32      -      0      0      0      0      0      0    405    180 
    0     30     32      -      0      0      0      0      0      0    405    180 
    0     30     32      -      0      0      0      0      0      0    405    180 
    0     31     32      -      0      0      0      0      0      0    405    180 
    0     31     32      -      0      0      0      0      0      0    405    180 
    0     31     32      -      0      0      0      0      0      0    405    180 
    0     31     32      -      0      0      0      0      0      0    405    172 
    0     30     32      -      0      0      0      0      0      0    405    180 
    0     30     32      -      0      0      0      0      0      0    405    180 
    0     30     32      -      0      0      0      0      0      0    405    180 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz 
    0     30     32      -      0      0      0      0      0      0    405    180 
    0     29     32      -      0      0      0      0      0      0    405    180 
    0     30     32      -      0      0      0      0      0      0    405    180 
    0     30     32      -      0      0      0      0      0      0    405    180 
    0     30     32      -      0      0      0      0      0      0    405    180 
    0     30     32      -      0      0      0      0      0      0    405    180 
    0     29     32      -      0      0      0      0      0      0    405    180 
    0     30     32      -      0      0      0      0      0      0    405    180 
    0     30     32      -      0      0      0      0      0      0    405    180 
    0     30     32      -      0      0      0      0      0      0    405    180 
    0     30     32      -      0      0      0      0      0      0    405    180 
    0     30     32      -      0      0      0      0      0      0    405    180 
    0     30     32      -      0      0      0      0      0      0    405    180 
    0     30     32      -      0      0      0      0      0      0    405    180 
    0     30     32      -      0      0      0      0      0      0    405    180 
    0     30     32      -      0      0      0      0      0      0    405    180 
    0     30     32      -      0      0      0      0      0      0    405    180 
    0     30     32      -      0      0      0      0      0      0    405    180 
    0     30     32      -      0      0      0      0      0      0    405    180 
    0     30     32      -      0      0      0      0      0      0    405    180 
    0     30     32      -      0      0      0      0      0      0    405    180 
    0     30     32      -      0      0      0      0      0      0    405    180 
    0     30     32      -      0      0      0      0      0      0    405    180 
    0     30     32      -      0      0      0      0      0      0    405    180 
    0     30     32      -      0      0      0      0      0      0    405    180 
    0     30     32      -      0      0      0      0      0      0    405    180 
    0     30     32      -      0      0      0      0      0      0    405    180 
    0     30     32      -      0      0      0      0      0      0    405    180 
    0     30     32      -      0      0      0      0      0      0    405    180 
    0     30     32      -      0      0      0      0      0      0    405    180 
    0     30     32      -      0      0      0      0      0      0    405    180 
    0     30     32      -      0      0      0      0      0      0    405    180 
    0     30     32      -      0      0      0      0      0      0    405    180 
    0     30     32      -      0      0      0      0      0      0    405    180 
    0     30     32      -      0      0      0      0      0      0    405    180 
    0     41     33      -      0      0      0      0      0      0  12481    180 
    0     95     34      -      0      0      0      0      0      0  12481   2295 
    0     96     35      -     17      1      0      0      0      0  12481   2295 
    0     97     35      -     47      2      0      0      0      0  12481   2280 
    0     97     35      -     49      2      0      0      0      0  12481   2280 
    0     94     35      -     60      0      0      0      0      0  12481   2280 
    0     94     35      -      0      0      0      0      0      0  12481   2280 
    0     93     35      -      0      0      0      0      0      0  12481   2280 
    0     94     35      -      0      0      0      0      0      0  12481   2280 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz 
    0     95     35      -      0      0      0      0      0      0  12481   2280 
    0     94     35      -      0      0      0      0      0      0  12481   2280 
    0     99     35      -      0      0      0      0      0      0  12481   2280 
    0     98     36      -     36      3      0      0      0      0  12481   2280 
    0     96     36      -     50      1      0      0      0      0  12481   2280 
    0     96     35      -     53      1      0      0      0      0  12481   2280 
    0     93     35      -     19      0      0      0      0      0  12481   2280 
    0     94     35      -      0      0      0      0      0      0  12481   2280 
    0     95     35      -      0      0      0      0      0      0  12481   2280 
    0     93     36      -      0      0      0      0      0      0  12481   2280 
    0     95     36      -      0      0      0      0      0      0  12481   2280 
    0     99     36      -      0      0      0      0      0      0  12481   2280 
    0     97     36      -     37      2      0      0      0      0  12481   2280 
    0     96     36      -     40      1      0      0      0      0  12481   2280 
    0     96     37      -     40      1      0      0      0      0  12481   2280 
    0     94     36      -     62      1      0      0      0      0  12481   2280 
    0     94     36      -     64      0      0      0      0      0  12481   2280 
    0     95     36      -      0      0      0      0      0      0  12481   2280 
    0     95     36      -      0      0      0      0      0      0  12481   2280 
    0     95     36      -      0      0      0      0      0      0  12481   2280 
    0     95     36      -      0      0      0      0      0      0  12481   2280 
    0     95     36      -      0      0      0      0      0      0  12481   2280 
    0     95     36      -      0      0      0      0      0      0  12481   2280 
    0     97     36      -     46      2      0      0      0      0  12481   2280 
    0     98     37      -     44      1      0      0      0      0  12481   2280 
    0     96     37      -     45      1      0      0      0      0  12481   2280 
    0     95     37      -     51      0      0      0      0      0  12481   2280 
    0     96     37      -      1      0      0      0      0      0  12481   2280 
    0     95     37      -      2      0      0      0      0      0  12481   2280 
    0     94     37      -      0      0      0      0      0      0  12481   2280 
    0     95     36      -      0      0      0      0      0      0  12481   2280 
    0     95     36      -      0      0      0      0      0      0  12481   2280 
    0     94     36      -      0      0      0      0      0      0  12481   2280 
    0     95     36      -      0      0      0      0      0      0  12481   2280 
    0     95     36      -      0      0      0      0      0      0  12481   2280 
    0     95     36      -      9      0      0      0      0      0  12481   2280 
    0     97     38      -     38      3      0      0      0      0  12481   2280 
    0     97     37      -     44      2      0      0      0      0  12481   2280 
    0     96     37      -     40      1      0      0      0      0  12481   2280 
    0     97     37      -     53      1      0      0      0      0  12481   2280 
    0     96     37      -     41      1      0      0      0      0  12481   2280 
    0     94     37      -     51      1      0      0      0      0  12481   2280 
    0     96     37      -     41      0      0      0      0      0  12481   2280 
    0     95     37      -      0      0      0      0      0      0  12481   2280 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz 
    0     93     37      -      0      0      0      0      0      0  12481   2280 
    0     94     37      -      0      0      0      0      0      0  12481   2280 
    0     95     37      -      0      0      0      0      0      0  12481   2280 
    0     94     37      -      0      0      0      0      0      0  12481   2280 
    0     93     37      -      0      0      0      0      0      0  12481   2280 
    0     95     37      -      0      0      0      0      0      0  12481   2280 
    0     95     37      -      0      0      0      0      0      0  12481   2280 
    0     96     37      -      0      0      0      0      0      0  12481   2280 
    0     98     37      -      0      0      0      0      0      0  12481   2280 
    0     96     37      -     22      2      0      0      0      0  12481   2280 
    0     97     37      -     40      3      0      0      0      0  12481   2280 
    0     95     37      -     42      2      0      0      0      0  12481   2280 
    0     96     37      -     45      1      0      0      0      0  12481   2280 
    0     96     37      -     45      1      0      0      0      0  12481   2280 
    0     94     37      -     40      1      0      0      0      0  12481   2280 
    0     96     37      -     42      1      0      0      0      0  12481   2280 
    0     95     37      -      0      0      0      0      0      0  12481   2280 
    0     95     37      -      0      0      0      0      0      0  12481   2280 
    0     94     37      -      0      0      0      0      0      0  12481   2280 
    0     95     37      -      0      0      0      0      0      0  12481   2280 
    0     96     37      -      0      0      0      0      0      0  12481   2280 
    0     94     37      -      0      0      0      0      0      0  12481   2280 
    0     94     37      -      0      0      0      0      0      0  12481   2280 
    0     95     37      -      5      0      0      0      0      0  12481   2280 
    0     97     37      -     26      2      0      0      0      0  12481   2280 
    0     96     37      -     38      2      0      0      0      0  12481   2280 
    0     95     37      -     30      2      0      0      0      0  12481   2280 
    0     97     37      -     43      1      0      0      0      0  12481   2280 
    0     95     37      -     44      1      0      0      0      0  12481   2280 
    0     95     37      -     39      1      0      0      0      0  12481   2280 
    0     97     38      -     41      1      0      0      0      0  12481   2280 
    0     96     37      -     47      1      0      0      0      0  12481   2280 
    0     94     37      -     53      1      0      0      0      0  12481   2280 
    0     95     37      -     34      0      0      0      0      0  12481   2280 
    0     95     37      -      0      0      0      0      0      0  12481   2280 
    0     94     37      -      0      0      0      0      0      0  12481   2280 
    0     95     37      -      0      0      0      0      0      0  12481   2280 
    0     95     37      -      0      0      0      0      0      0  12481   2280 
    0     94     37      -      0      0      0      0      0      0  12481   2280 
    0     95     37      -      0      0      0      0      0      0  12481   2280 
    0     95     37      -      0      0      0      0      0      0  12481   2280 
    0     85     37      -      0      0      0      0      0      0  12481   2280 
    0     85     37      -      0      0      0      0      0      0  12481   2280 
    0     86     37      -      0      0      0      0      0      0  12481   2280 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz 
    0     86     37      -      0      0      0      0      0      0  12481   2280 
    0     48     36      -      0      0      0      0      0      0  12481   2280 
    0     48     35      -      0      0      0      0      0      0  12481    322 
    0     42     35      -      0      0      0      0      0      0    405    202 
    0     30     35      -      0      0      0      0      0      0    405    180 
    0     30     35      -      0      0      0      0      0      0    405    180 
    0     30     35      -      0      0      0      0      0      0    405    180 
    0     30     34      -      0      0      0      0      0      0    405    180 
    0     30     34      -      0      0      0      0      0      0    405    180 
    0     30     34      -      0      0      0      0      0      0    405    180 
    0     30     34      -      0      0      0      0      0      0    405    180 
    0     31     34      -      0      0      0      0      0      0    405    180 
    0     30     34      -      0      0      0      0      0      0    405    180 
    0     31     34      -      0      0      0      0      0      0    405    180 
    0     31     34      -      0      0      0      0      0      0    405    180 
    0     31     34      -      0      0      0      0      0      0    405    180 
    0     31     34      -      0      0      0      0      0      0    405    180 
    0     31     34      -      0      0      0      0      0      0    405    180 
    0     31     34      -      0      0      0      0      0      0    405    180 
    0     31     34      -      0      0      0      0      0      0    405    180 
    0     30     34      -      0      0      0      0      0      0    405    180 
    0     29     33      -      0      0      0      0      0      0    405    180 
    0     29     33      -      0      0      0      0      0      0    405    180 
    0     29     33      -      0      0      0      0      0      0    405    180 
    0     29     33      -      0      0      0      0      0      0    405    180 
    0     29     33      -      0      0      0      0      0      0    405    180 
    0     30     33      -      0      0      0      0      0      0    405    180 
    0     29     33      -      0      0      0      0      0      0    405    180 
    0     30     33      -      0      0      0      0      0      0    405    180 
    0     29     33      -      0      0      0      0      0      0    405    180 
    0     29     33      -      0      0      0      0      0      0    405    180 
    0     29     33      -      0      0      0      0      0      0    405    180 
    0     29     33      -      0      0      0      0      0      0    405    180 
    0     29     33      -      0      0      0      0      0      0    405    180 
    0     29     33      -      0      0      0      0      0      0    405    180 
    0     29     33      -      0      0      0      0      0      0    405    180 
    0     29     33      -      0      0      0      0      0      0    405    180 
    0     29     33      -      0      0      0      0      0      0    405    180 
    0     29     33      -      0      0      0      0      0      0    405    180 
    0     29     33      -      0      0      0      0      0      0    405    180 
    0     29     33      -      0      0      0      0      0      0    405    180 
    0     29     33      -      0      0      0      0      0      0    405    180 
    0     29     32      -      0      0      0      0      0      0    405    180 
    0     29     32      -      0      0      0      0      0      0    405    180 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz 
    0     29     32      -      0      0      0      0      0      0    405    180 
    0     29     32      -      0      0      0      0      0      0    405    180 
    0     29     32      -      0      0      0      0      0      0    405    180 
    0     29     32      -      0      0      0      0      0      0    405    180 
    0     29     32      -      0      0      0      0      0      0    405    180 
    0     29     32      -      0      0      0      0      0      0    405    180 
    0     29     32      -      0      0      0      0      0      0    405    180 
    0     65     34      -      0      0      0      0      0      0  12481   2295 
    0     95     34      -      0      0      0      0      0      0  12481   2295 
    0     92     34      -      0      0      0      0      0      0  12481   2280 
    0     97     35      -      0      0      0      0      0      0  12481   2280 
    0     96     35      -     46      1      0      0      0      0  12481   2280 
    0     95     35      -     69      1      0      0      0      0  12481   2280 
    0     94     35      -      0      0      0      0      0      0  12481   2280 
    0     93     35      -      0      0      0      0      0      0  12481   2280 
    0     93     35      -      0      0      0      0      0      0  12481   2280 
    0     94     35      -      0      0      0      0      0      0  12481   2280 
    0     94     35      -      0      0      0      0      0      0  12481   2280 
    0     96     37      -      5      0      0      0      0      0  12481   2280 
    0     98     36      -     39      3      0      0      0      0  12481   2280 
    0     97     36      -     50      1      0      0      0      0  12481   2280 
    0     97     36      -     53      1      0      0      0      0  12481   2280 
    0     93     36      -     16      0      0      0      0      0  12481   2280 
    0     94     36      -      0      0      0      0      0      0  12481   2280 
    0     95     36      -      0      0      0      0      0      0  12481   2280 
    0     92     36      -      0      0      0      0      0      0  12481   2280 
    0     94     36      -      0      0      0      0      0      0  12481   2280 
    0     95     36      -      0      0      0      0      0      0  12481   2280 
    0     97     36      -     17      1      0      0      0      0  12481   2280 
    0     96     36      -     37      3      0      0      0      0  12481   2280 
    0     98     36      -     50      1      0      0      0      0  12481   2280 
    0     93     36      -     49      1      0      0      0      0  12481   2280 
    0     95     36      -     39      0      0      0      0      0  12481   2280 
    0     95     36      -      0      0      0      0      0      0  12481   2280 
    0     94     36      -      0      0      0      0      0      0  12481   2280 
    0     96     36      -      0      0      0      0      0      0  12481   2280 
    0     94     36      -      0      0      0      0      0      0  12481   2280 
    0     95     36      -      0      0      0      0      0      0  12481   2280 
    0     94     36      -      0      0      0      0      0      0  12481   2280 
    0     97     37      -      0      0      0      0      0      0  12481   2280 
    0     96     37      -      3      0      0      0      0      0  12481   2280 
    0     97     37      -     26      2      0      0      0      0  12481   2280 
    0     97     37      -     40      2      0      0      0      0  12481   2280 
    0     95     37      -     34      2      0      0      0      0  12481   2280 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz 
    0     96     37      -     38      3      0      0      0      0  12481   2280 
    0     96     37      -     55      1      0      0      0      0  12481   2280 
    0     95     37      -     44      1      0      0      0      0  12481   2280 
    0     95     36      -      0      0      0      0      0      0  12481   2280 
    0     94     36      -      0      0      0      0      0      0  12481   2280 
    0     95     36      -      0      0      0      0      0      0  12481   2280 
    0     95     36      -      0      0      0      0      0      0  12481   2280 
